# Temperature (K), Pressure (MPa), Density (kg/m3), Volume (m3/kg), Internal Energy (kJ/kg), Enthalpy (kJ/kg), Entropy (J/g*K), Cv (J/g*K), Cp (J/g*K), Sound,Spd. (m/s), Joule-Thomson (K/MPa), Viscosity (Pa*s), Therm. Cond. (W/m*K)
292.68,4,46.324,0.021587,208.49,294.84,5.6975,0.75291,1.1086,356.21,1.9292,1.8256E-05,0.027126
294.24,4,46.054,0.021714,209.72,296.57,5.7034,0.7528,1.1077,357.21,1.9069,1.8324E-05,0.02722
295.8,4,45.787,0.02184,210.94,298.3,5.7093,0.75269,1.1068,358.21,1.8847,1.8391E-05,0.027313
297.36,4,45.524,0.021966,212.16,300.03,5.7151,0.75259,1.1059,359.21,1.8629,1.8459E-05,0.027407
298.92,4,45.265,0.022092,213.38,301.75,5.7209,0.75249,1.105,360.2,1.8413,1.8527E-05,0.027501
300.49,4,45.008,0.022218,214.61,303.48,5.7266,0.7524,1.1042,361.18,1.82,1.8595E-05,0.027595
302.05,4,44.754,0.022344,215.83,305.2,5.7323,0.75231,1.1033,362.17,1.799,1.8662E-05,0.027688
303.61,4,44.504,0.02247,217.04,306.92,5.738,0.75222,1.1025,363.14,1.7782,1.873E-05,0.027782
305.17,4,44.257,0.022595,218.26,308.64,5.7437,0.75214,1.1017,364.12,1.7577,1.8797E-05,0.027875
306.73,4,44.012,0.022721,219.48,310.36,5.7493,0.75206,1.101,365.09,1.7374,1.8864E-05,0.027968
308.29,4,43.771,0.022846,220.7,312.08,5.7549,0.75198,1.1002,366.06,1.7173,1.8931E-05,0.028062
309.85,4,43.532,0.022971,221.91,313.8,5.7605,0.7519,1.0995,367.02,1.6975,1.8998E-05,0.028155
311.42,4,43.297,0.023097,223.13,315.52,5.766,0.75183,1.0988,367.98,1.6779,1.9065E-05,0.028248
312.98,4,43.063,0.023222,224.35,317.23,5.7715,0.75177,1.0981,368.94,1.6585,1.9132E-05,0.028341
314.54,4,42.833,0.023346,225.56,318.95,5.7769,0.7517,1.0974,369.89,1.6393,1.9199E-05,0.028434
316.1,4,42.605,0.023471,226.77,320.66,5.7824,0.75164,1.0967,370.84,1.6204,1.9265E-05,0.028527
317.66,4,42.38,0.023596,227.99,322.37,5.7878,0.75158,1.096,371.79,1.6017,1.9332E-05,0.028619
319.22,4,42.158,0.02372,229.2,324.08,5.7931,0.75153,1.0954,372.73,1.5832,1.9398E-05,0.028712
320.78,4,41.938,0.023845,230.41,325.79,5.7985,0.75147,1.0947,373.67,1.5649,1.9465E-05,0.028805
322.35,4,41.72,0.023969,231.62,327.5,5.8038,0.75142,1.0941,374.61,1.5468,1.9531E-05,0.028897
323.91,4,41.505,0.024093,232.83,329.21,5.8091,0.75138,1.0935,375.54,1.5289,1.9597E-05,0.02899
325.47,4,41.292,0.024218,234.04,330.91,5.8143,0.75133,1.0929,376.47,1.5112,1.9663E-05,0.029082
327.03,4,41.082,0.024342,235.25,332.62,5.8196,0.75129,1.0923,377.4,1.4937,1.9729E-05,0.029174
328.59,4,40.874,0.024466,236.46,334.33,5.8248,0.75126,1.0918,378.32,1.4764,1.9795E-05,0.029267
330.15,4,40.668,0.02459,237.67,336.03,5.8299,0.75122,1.0912,379.24,1.4593,1.9861E-05,0.029359
331.71,4,40.464,0.024713,238.88,337.73,5.8351,0.75119,1.0907,380.16,1.4424,1.9926E-05,0.029451
333.28,4,40.263,0.024837,240.09,339.44,5.8402,0.75116,1.0901,381.07,1.4256,1.9992E-05,0.029543
334.84,4,40.063,0.024961,241.3,341.14,5.8453,0.75113,1.0896,381.98,1.4091,2.0057E-05,0.029635
336.4,4,39.866,0.025084,242.5,342.84,5.8504,0.75111,1.0891,382.89,1.3927,2.0122E-05,0.029727
337.96,4,39.671,0.025208,243.71,344.54,5.8554,0.75109,1.0886,383.8,1.3764,2.0188E-05,0.029818
339.52,4,39.478,0.025331,244.92,346.24,5.8604,0.75107,1.0881,384.7,1.3604,2.0253E-05,0.02991
341.08,4,39.286,0.025454,246.12,347.94,5.8654,0.75105,1.0876,385.6,1.3445,2.0318E-05,0.030002
342.64,4,39.097,0.025577,247.33,349.64,5.8704,0.75104,1.0872,386.49,1.3288,2.0383E-05,0.030093
344.21,4,38.91,0.0257,248.53,351.33,5.8753,0.75103,1.0867,387.39,1.3132,2.0448E-05,0.030185
345.77,4,38.725,0.025823,249.74,353.03,5.8803,0.75102,1.0863,388.28,1.2978,2.0512E-05,0.030276
347.33,4,38.541,0.025946,250.94,354.72,5.8851,0.75102,1.0858,389.16,1.2826,2.0577E-05,0.030368
348.89,4,38.359,0.026069,252.14,356.42,5.89,0.75102,1.0854,390.05,1.2675,2.0642E-05,0.030459
350.45,4,38.18,0.026192,253.35,358.11,5.8949,0.75102,1.085,390.93,1.2526,2.0706E-05,0.03055
352.01,4,38.002,0.026315,254.55,359.81,5.8997,0.75102,1.0846,391.81,1.2378,2.077E-05,0.030641
353.57,4,37.825,0.026437,255.75,361.5,5.9045,0.75103,1.0842,392.68,1.2232,2.0835E-05,0.030732
355.14,4,37.651,0.02656,256.95,363.19,5.9093,0.75103,1.0838,393.56,1.2087,2.0899E-05,0.030823
356.7,4,37.478,0.026682,258.16,364.89,5.914,0.75105,1.0834,394.43,1.1943,2.0963E-05,0.030914
358.26,4,37.307,0.026805,259.36,366.58,5.9187,0.75106,1.0831,395.3,1.1801,2.1027E-05,0.031005
359.82,4,37.137,0.026927,260.56,368.27,5.9235,0.75108,1.0827,396.16,1.1661,2.1091E-05,0.031096
361.38,4,36.969,0.02705,261.76,369.96,5.9281,0.75109,1.0823,397.03,1.1522,2.1154E-05,0.031187
362.94,4,36.803,0.027172,262.96,371.65,5.9328,0.75112,1.082,397.89,1.1384,2.1218E-05,0.031278
364.5,4,36.638,0.027294,264.16,373.34,5.9375,0.75114,1.0817,398.75,1.1247,2.1281E-05,0.031368
366.07,4,36.475,0.027416,265.36,375.03,5.9421,0.75117,1.0813,399.6,1.1112,2.1345E-05,0.031459
367.63,4,36.313,0.027538,266.56,376.71,5.9467,0.7512,1.081,400.45,1.0978,2.1408E-05,0.031549
369.19,4,36.153,0.02766,267.76,378.4,5.9513,0.75123,1.0807,401.3,1.0846,2.1472E-05,0.03164
370.75,4,35.995,0.027782,268.96,380.09,5.9558,0.75126,1.0804,402.15,1.0714,2.1535E-05,0.03173
372.31,4,35.837,0.027904,270.16,381.78,5.9604,0.7513,1.0801,403,1.0584,2.1598E-05,0.03182
373.87,4,35.682,0.028026,271.36,383.46,5.9649,0.75134,1.0798,403.84,1.0455,2.1661E-05,0.031911
375.43,4,35.527,0.028147,272.56,385.15,5.9694,0.75138,1.0795,404.68,1.0328,2.1724E-05,0.032001
377,4,35.374,0.028269,273.76,386.83,5.9739,0.75142,1.0792,405.52,1.0201,2.1786E-05,0.032091
378.56,4,35.223,0.028391,274.96,388.52,5.9783,0.75147,1.079,406.35,1.0076,2.1849E-05,0.032181
380.12,4,35.073,0.028512,276.15,390.2,5.9828,0.75152,1.0787,407.19,0.99519,2.1912E-05,0.032271
381.68,4,34.924,0.028634,277.35,391.89,5.9872,0.75157,1.0785,408.02,0.9829,2.1974E-05,0.032361
383.24,4,34.776,0.028755,278.55,393.57,5.9916,0.75163,1.0782,408.85,0.97072,2.2037E-05,0.032451
384.8,4,34.63,0.028876,279.75,395.25,5.996,0.75168,1.078,409.67,0.95865,2.2099E-05,0.032541
386.36,4,34.485,0.028998,280.95,396.94,6.0003,0.75174,1.0777,410.5,0.94669,2.2161E-05,0.032631
387.93,4,34.342,0.029119,282.14,398.62,6.0047,0.75181,1.0775,411.32,0.93483,2.2223E-05,0.032721
389.49,4,34.199,0.02924,283.34,400.3,6.009,0.75187,1.0773,412.14,0.92309,2.2285E-05,0.03281
391.05,4,34.058,0.029362,284.54,401.98,6.0133,0.75194,1.0771,412.96,0.91145,2.2347E-05,0.0329
392.61,4,33.918,0.029483,285.73,403.66,6.0176,0.75201,1.0769,413.77,0.89992,2.2409E-05,0.03299
394.17,4,33.78,0.029604,286.93,405.35,6.0219,0.75208,1.0767,414.58,0.88849,2.2471E-05,0.033079
395.73,4,33.642,0.029725,288.13,407.03,6.0261,0.75215,1.0765,415.39,0.87716,2.2533E-05,0.033169
397.29,4,33.506,0.029846,289.32,408.71,6.0304,0.75223,1.0763,416.2,0.86593,2.2594E-05,0.033258
398.86,4,33.37,0.029967,290.52,410.39,6.0346,0.75231,1.0761,417.01,0.8548,2.2656E-05,0.033348
400.42,4,33.236,0.030088,291.72,412.07,6.0388,0.75239,1.0759,417.81,0.84377,2.2717E-05,0.033437
401.98,4,33.103,0.030208,292.91,413.75,6.043,0.75248,1.0758,418.62,0.83284,2.2778E-05,0.033526
403.54,4,32.972,0.030329,294.11,415.43,6.0472,0.75256,1.0756,419.42,0.822,2.2839E-05,0.033616
405.1,4,32.841,0.03045,295.31,417.11,6.0513,0.75265,1.0754,420.21,0.81126,2.2901E-05,0.033705
406.66,4,32.711,0.030571,296.5,418.79,6.0554,0.75274,1.0753,421.01,0.80061,2.2962E-05,0.033794
